codigo,descricao,grupo,total_movimento,data_baixa,estoque_minimo,tempo_reposicao,ano,mes
10745,CONJ TUBO+BUCHA DOURADO ARANDELA 81053,PINTURA,5,2024-11-06 00:00:00.000,12,1,2024,11
582,BOLA SEXTAVADA S/FURO BRANCA,INJETADOS,2,2025-02-17 00:00:00.000,150,12,2025,2
1176,CX SIMPLES MASTER 430x380x400- REF.8119,EMBALAGEM,"0,25",2025-02-17 00:00:00.000,45,7,2025,2
4628,"SACO PE LISO 35x50X0,08- 8343-8348-8349",EMBALAGEM,2,2025-02-17 00:00:00.000,300,2,2025,2
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,2,2025-02-17 00:00:00.000,3000,7,2025,2
10375,SOQUETE TERMO P/ ABAJUR BRANCO- ID 08,ELÉTRICO,5,2024-11-06 00:00:00.000,100,7,2024,11
10447,"ROTULO LINHA TORONTO REF:81053=12X9,5CM",EMBALAGEM,5,2024-11-06 00:00:00.000,500,0,2024,11
10469,COPO AL 45MM DOURADO,PINTURA,5,2024-11-06 00:00:00.000,35,1,2024,11
10472,DISC AL130X24X1  2 FUR+ FUR 20MM DOURADO,PINTURA,5,2024-11-06 00:00:00.000,30,7,2024,11
10473,PORCA AL USINA 1/2 ROSCA INT M10 DOURADO,PINTURA,5,2024-11-06 00:00:00.000,48,1,2024,11
10474,CUPULA CONICA 8X17X12 TECIDO CRU NATURAL,ABAJUR,5,2024-11-06 00:00:00.000,32,25,2024,11
859,SOQUE PORCE P/ DICROI GU 10 C/CABO 15CM,ELÉTRICO,24,2024-02-29 00:00:00.000,136,7,2024,2
1255,"PARAF AA CAB PAN PHIL 2,9X13 ZB",FIXAÇÃO,48,2024-02-29 00:00:00.000,1500,10,2024,2
9729,TRAVESSA PRETA INJETADA P/ SPOT SOBREPOR,INJETADOS,24,2024-02-29 00:00:00.000,127,12,2024,2
9732,CX CARTAO 300G 84X84X85 REF.8830-8831,EMBALAGEM,24,2024-02-29 00:00:00.000,57,7,2024,2
9733,KIT 2 PA PANELA 4 X 20 ZA+2 BUCHA 6 PLAS,FIXAÇÃO,24,2024-02-29 00:00:00.000,100,10,2024,2
9741,CAPA BAIXA INJETADA REDONDA PRETA 8831,INJETADOS,24,2024-02-29 00:00:00.000,30,12,2024,2
9798,COPO ARANDELA INJETADO BRANCO COM FURO,INJETADOS,12,2025-05-15 00:00:00.000,60,7,2025,5
1030,CX MASTER 604x362x383 REF:8114/ 8115,EMBALAGEM,"2,04",2025-05-15 00:00:00.000,30,7,2025,5
1385,CX PAP PARDA KRAFT REF 8114/ 8115,EMBALAGEM,12,2025-05-15 00:00:00.000,180,7,2025,5
2960,CONJ SOQ 26 CM PARAL PR S/ CHAPINHA,MONTADOS,12,2025-05-15 00:00:00.000,600,7,2025,5
7721,TRAVESSA INJ DUPLA 2 PARAF M4,MONTADOS,12,2025-05-15 00:00:00.000,1785,12,2025,5
8168,LENTE SEXTAVADA CRISTAL,INJETADOS,72,2025-05-15 00:00:00.000,3000,12,2025,5
9290,PORCA PASSANTE BRANCA INJETADA,INJETADOS,24,2025-05-15 00:00:00.000,1100,12,2025,5
506,"PARAF AA CAB PAN PHIL 2,9X9,5 ZB",FIXAÇÃO,24,2025-05-15 00:00:00.000,3000,3,2025,5
582,BOLA SEXTAVADA S/FURO BRANCA,INJETADOS,12,2025-05-15 00:00:00.000,150,12,2025,5
584,BRACO INJ ARANDE SEX BR,INJETADOS,12,2025-05-15 00:00:00.000,173,12,2025,5
586,CHAPEU INJ P/ LANTER SEX BR,INJETADOS,12,2025-05-15 00:00:00.000,150,17,2025,5
588,QUADRO INJ P/ LANTER SEX BR,INJETADOS,12,2025-05-15 00:00:00.000,54,12,2025,5
626,"PARAF AA CAB PAN PHIL 3,5X16 ZB",FIXAÇÃO,24,2025-05-15 00:00:00.000,4000,2,2025,5
4761,CONJ DISCO INJ PRETO TEXT P/ LANT 340,MONTADOS,8,2024-03-14 00:00:00.000,1300,7,2024,3
7116,CX PAP SIMPLES KRAFT REF: 8335,EMBALAGEM,8,2024-03-14 00:00:00.000,400,7,2024,3
7147,CONJ PENDENTE PRETO 8335 ASPEN,MONTADOS,8,2024-03-14 00:00:00.000,600,7,2024,3
7169,CONJ.8335/8336 PR (LENTE+QUADRO),INJETADOS,8,2024-03-14 00:00:00.000,2500,12,2024,3
8181,CX  MASTER  410X265X390 REF: 335,EMBALAGEM,"0,672",2024-03-14 00:00:00.000,40,7,2024,3
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,8,2024-01-23 00:00:00.000,10453,30,2024,1
953,CONJ SOQ 40 CM PARALELO PR,MONTADOS,4,2024-01-23 00:00:00.000,400,7,2024,1
1176,CX SIMPLES MASTER 430x380x400- REF.8119,EMBALAGEM,1,2024-01-23 00:00:00.000,45,7,2024,1
5549,CHAPEU INJ RED LIN MINESOTA PR,INJETADOS,4,2024-01-23 00:00:00.000,255,12,2024,1
5552,QUADRO INJ RED LIN MINESOTA PR,INJETADOS,4,2024-01-23 00:00:00.000,300,12,2024,1
5554,LENTE INJ REDONDA  MINESSOTA,INJETADOS,4,2024-01-23 00:00:00.000,400,12,2024,1
5709,PONTEIRA AL P/ POSTE 1 1/2 PRETA,PINTURA,4,2024-01-23 00:00:00.000,30,1,2024,1
8329,"BALIZADOR AL 1""1/2 X50MM PRETO",PINTURA,4,2024-01-23 00:00:00.000,30,10,2024,1
9166,CX PAP KRAFT REF: 8431/8432 S/IMPRESSÃO,EMBALAGEM,4,2024-01-23 00:00:00.000,20,7,2024,1
514,SOQUETE PORCELANA E27 FX11 CONICO,ELÉTRICO,5,2024-09-23 00:00:00.000,0,5,2024,9
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,10,2024-09-23 00:00:00.000,10453,30,2024,9
637,CABO 40 CM PARAL PR,ELÉTRICO,5,2024-09-23 00:00:00.000,1011,15,2024,9
7036,CHAPEU PEND. INJ PRETO 8335 ASPEN,INJETADOS,5,2024-09-23 00:00:00.000,0,12,2024,9
581,BOLA SEXTAVADA C/FURO PRETA,INJETADOS,4,2025-02-10 00:00:00.000,400,17,2025,2
583,BOLA SEXTAVADA S/FURO PRETA,INJETADOS,4,2025-02-10 00:00:00.000,800,12,2025,2
6459,CONJ PENDENTE PRETO 8430,MONTADOS,4,2025-02-10 00:00:00.000,18,7,2025,2
10930,DISCO AL 40MMX4MM C/F CENTRAL 10MM,ALUMINIO,76,2025-08-19 00:00:00.000,120,7,2025,8
4590,TRIANGULO GRANDE PRETO P/ CORRENTE,INJETADOS,4,2025-02-10 00:00:00.000,330,12,2025,2
4627,"SACO PEB LISO 30x45X0,08- 8342-8347-8347",EMBALAGEM,4,2025-02-10 00:00:00.000,130,25,2025,2
4761,CONJ DISCO INJ PRETO TEXT P/ LANT 340,MONTADOS,4,2025-02-10 00:00:00.000,1300,7,2025,2
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,4,2025-02-10 00:00:00.000,3000,7,2025,2
5552,QUADRO INJ RED LIN MINESOTA PR,INJETADOS,4,2025-02-10 00:00:00.000,300,12,2025,2
5554,LENTE INJ REDONDA  MINESSOTA,INJETADOS,4,2025-02-10 00:00:00.000,400,12,2025,2
4760,CONJ DISCO INJ BRANCO TEXT P/ LANT 340,MONTADOS,12,2024-04-19 00:00:00.000,220,7,2024,4
7116,CX PAP SIMPLES KRAFT REF: 8335,EMBALAGEM,12,2024-04-19 00:00:00.000,400,7,2024,4
7146,CONJ PENDENTE BRANCO 8335 ASPEN,MONTADOS,12,2024-04-19 00:00:00.000,130,7,2024,4
7170,CONJ.8335/8336 BR (LENTE+QUADRO),INJETADOS,12,2024-04-19 00:00:00.000,702,12,2024,4
8181,CX  MASTER  410X265X390 REF: 335,EMBALAGEM,"1,008",2024-04-19 00:00:00.000,40,7,2024,4
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,12,2024-10-29 00:00:00.000,10453,30,2024,10
672,"SACO PEBD LISO 27X38X0,08 BARRA 2",EMBALAGEM,6,2024-10-29 00:00:00.000,2000,20,2024,10
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,6,2024-10-29 00:00:00.000,3000,7,2024,10
8413,CONJ.8441 PRETO LENTE LEITOSA,INJETADOS,6,2024-10-29 00:00:00.000,48,12,2024,10
10342,CONJ SOQ 15 CM PRETO,MONTADOS,6,2024-10-29 00:00:00.000,600,7,2024,10
506,"PARAF AA CAB PAN PHIL 2,9X9,5 ZB",FIXAÇÃO,48,2024-08-22 00:00:00.000,3000,3,2024,8
583,BOLA SEXTAVADA S/FURO PRETA,INJETADOS,24,2024-08-22 00:00:00.000,800,12,2024,8
585,BRACO INJ ARANDE SEX PR,INJETADOS,24,2024-08-22 00:00:00.000,525,12,2024,8
587,CHAPEU INJ P/ LANTER SEX PR,INJETADOS,24,2024-08-22 00:00:00.000,700,12,2024,8
589,QUADRO INJ P/LANTER SEX PR,INJETADOS,24,2024-08-22 00:00:00.000,700,12,2024,8
626,"PARAF AA CAB PAN PHIL 3,5X16 ZB",FIXAÇÃO,48,2024-08-22 00:00:00.000,4000,2,2024,8
2527,CABECA AL PINT 122 PR LISO,PINTURA,1,2025-08-14 00:00:00.000,40,1,2025,8
2573,"BASE ALUMINIO 1""1/2X580MM PRETA",PINTURA,1,2025-08-14 00:00:00.000,50,1,2025,8
2583,"TUBO AL 1""1/2 X 580MM EST PR LISO",PINTURA,1,2025-08-14 00:00:00.000,50,1,2025,8
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,4,2025-08-14 00:00:00.000,10453,30,2025,8
627,"PARAF AA CAB PAN PHIL 3,5X9,5 ZB",FIXAÇÃO,4,2025-08-14 00:00:00.000,230,2,2025,8
791,CX PAP SIMPLES KRAFT REF: 8122,EMBALAGEM,1,2025-08-14 00:00:00.000,30,7,2025,8
849,"PONTEIRA INTERNA PR 1""",INJETADOS,2,2025-08-14 00:00:00.000,500,7,2025,8
851,PONTEIRA INTERNA PR 1.1/ 2,INJETADOS,1,2025-08-14 00:00:00.000,50,15,2025,8
955,CONJ SOQ 90 CM PARALELO PR,MONTADOS,2,2025-08-14 00:00:00.000,200,7,2025,8
7171,CONJ.8335/8336 MR (LENTE+QUADRO),INJETADOS,12,2025-05-21 00:00:00.000,521,12,2025,5
506,"PARAF AA CAB PAN PHIL 2,9X9,5 ZB",FIXAÇÃO,4,2025-08-14 00:00:00.000,3000,3,2025,8
516,LENTE SEXTAVADA C/TEXTURA,INJETADOS,12,2025-08-14 00:00:00.000,2500,12,2025,8
583,BOLA SEXTAVADA S/FURO PRETA,INJETADOS,2,2025-08-14 00:00:00.000,800,12,2025,8
587,CHAPEU INJ P/ LANTER SEX PR,INJETADOS,2,2025-08-14 00:00:00.000,700,12,2025,8
589,QUADRO INJ P/LANTER SEX PR,INJETADOS,2,2025-08-14 00:00:00.000,700,12,2025,8
9797,COPO ARANDELA INJETADO PRETO COM FURO,INJETADOS,24,2024-08-22 00:00:00.000,435,7,2024,8
672,"SACO PEBD LISO 27X38X0,08 BARRA 2",EMBALAGEM,12,2025-05-21 00:00:00.000,2000,20,2025,5
1018,CX SIMPLES MASTER 335x316x323 REF-8273,EMBALAGEM,"0,9996",2025-05-21 00:00:00.000,60,7,2025,5
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,12,2025-05-21 00:00:00.000,3000,7,2025,5
7121,CONJ DISCO INJ MARROM TEXT LANT 340,MONTADOS,12,2025-05-21 00:00:00.000,150,7,2025,5
7148,CONJ PENDENTE MARROM 8335 ASPEN,MONTADOS,12,2025-05-21 00:00:00.000,77,7,2025,5
1030,CX MASTER 604x362x383 REF:8114/ 8115,EMBALAGEM,"4,08",2024-08-22 00:00:00.000,30,7,2024,8
1385,CX PAP PARDA KRAFT REF 8114/ 8115,EMBALAGEM,24,2024-08-22 00:00:00.000,180,7,2024,8
2960,CONJ SOQ 26 CM PARAL PR S/ CHAPINHA,MONTADOS,24,2024-08-22 00:00:00.000,600,7,2024,8
7721,TRAVESSA INJ DUPLA 2 PARAF M4,MONTADOS,24,2024-08-22 00:00:00.000,1785,12,2024,8
8168,LENTE SEXTAVADA CRISTAL,INJETADOS,144,2024-08-22 00:00:00.000,3000,12,2024,8
9287,PORCA PASSANTE PRETA INJETADA,INJETADOS,48,2024-08-22 00:00:00.000,4500,12,2024,8
506,"PARAF AA CAB PAN PHIL 2,9X9,5 ZB",FIXAÇÃO,30,2024-05-27 00:00:00.000,3000,3,2024,5
582,BOLA SEXTAVADA S/FURO BRANCA,INJETADOS,15,2024-05-27 00:00:00.000,150,12,2024,5
586,CHAPEU INJ P/ LANTER SEX BR,INJETADOS,15,2024-05-27 00:00:00.000,150,17,2024,5
588,QUADRO INJ P/ LANTER SEX BR,INJETADOS,15,2024-05-27 00:00:00.000,54,12,2024,5
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,60,2024-05-27 00:00:00.000,10453,30,2024,5
789,CX PAP  KRAFT REF: 8120,EMBALAGEM,15,2024-05-27 00:00:00.000,30,7,2024,5
8168,LENTE SEXTAVADA CRISTAL,INJETADOS,90,2024-05-27 00:00:00.000,3000,12,2024,5
9798,COPO ARANDELA INJETADO BRANCO COM FURO,INJETADOS,15,2024-05-27 00:00:00.000,60,7,2024,5
2482,CABECA AL S/ PINTURA REF 064,ELABORAÇÃO AX(1),4,2025-06-03 00:00:00.000,0,0,2025,6
955,CONJ SOQ 90 CM PARALELO PR,MONTADOS,15,2024-05-27 00:00:00.000,200,7,2024,5
2253,"FILME LISO PE 12X0,10 TUBULAR",EMBALAGEM,"0,3765",2024-05-27 00:00:00.000,0,2,2024,5
2545,CABECA AL PINTADA REF 120 BR LISO,PINTURA,15,2024-05-27 00:00:00.000,0,1,2024,5
2567,"BASE ALUMINIO  1""1/2 X580MM BRANCA",PINTURA,15,2024-05-27 00:00:00.000,0,1,2024,5
2584,"TUBO AL 1""1/2 X 580MM EST BR LISO",PINTURA,15,2024-05-27 00:00:00.000,15,1,2024,5
5592,"SACO BOBI PICOTADO 24,5x35x0,03",EMBALAGEM,30,2024-05-27 00:00:00.000,1800,2,2024,5
561,NIPEL INJ 35MM PR,INJETADOS,12,2024-02-19 00:00:00.000,1305,12,2024,2
568,PRENSA FIO INJ,INJETADOS,12,2024-02-19 00:00:00.000,70,12,2024,2
569,TRAVESSA INJ PR,INJETADOS,12,2024-02-19 00:00:00.000,2000,12,2024,2
671,"SACO PEBD LISO 20,5X32X0,08-BARRA 1",EMBALAGEM,12,2024-02-19 00:00:00.000,1000,15,2024,2
1021,CX SIMPLES MASTER 405x185x202 REF 8274/3,EMBALAGEM,"0,996",2024-02-19 00:00:00.000,3,10,2024,2
5098,PRENSA CABO PRETA INJ MACHO,INJETADOS,12,2024-02-19 00:00:00.000,300,17,2024,2
9745,TRAVESSA BRANCA INJETADA P/SPOT SOBREPOR,INJETADOS,1,2025-06-24 00:00:00.000,39,12,2025,6
9753,"SACO PE LISO 13x19x0,08",EMBALAGEM,1,2025-06-24 00:00:00.000,500,1,2025,6
10342,CONJ SOQ 15 CM PRETO,MONTADOS,1,2025-06-24 00:00:00.000,600,7,2025,6
9511,QUADRO INJ RED LIN MINESOTA MARROM,INJETADOS,8,2025-03-10 00:00:00.000,130,17,2025,3
9513,BOLA INJ P/ LANTER SEX S/ F MARROM,INJETADOS,8,2025-03-10 00:00:00.000,118,12,2025,3
9514,CHAPEU INJ RED LIN MINESOTA MARROM,INJETADOS,8,2025-03-10 00:00:00.000,100,12,2025,3
9515,BRACO INJ ARANDE SEX MARROM,INJETADOS,8,2025-03-10 00:00:00.000,219,12,2025,3
9731,CAPA ALTA INJETADA REDONDA BRANCA,INJETADOS,1,2025-06-24 00:00:00.000,80,12,2025,6
9733,KIT 2 PA PANELA 4 X 20 ZA+2 BUCHA 6 PLAS,FIXAÇÃO,1,2025-06-24 00:00:00.000,100,10,2025,6
2960,CONJ SOQ 26 CM PARAL PR S/ CHAPINHA,MONTADOS,8,2025-03-10 00:00:00.000,600,7,2025,3
5554,LENTE INJ REDONDA  MINESSOTA,INJETADOS,8,2025-03-10 00:00:00.000,400,12,2025,3
5577,CX PAP SIMPLES KRAFT REF: 8431/8432,EMBALAGEM,8,2025-03-10 00:00:00.000,80,7,2025,3
5627,CX MASTER 410x370x640 REF:8431/8432,EMBALAGEM,1,2025-03-10 00:00:00.000,4,7,2025,3
7721,TRAVESSA INJ DUPLA 2 PARAF M4,MONTADOS,8,2025-03-10 00:00:00.000,1785,12,2025,3
9288,PORCA PASSANTE MARROM INJETADA,INJETADOS,16,2025-03-10 00:00:00.000,490,12,2025,3
5157,PRENSA CABO PRETA INJ FEMEA,INJETADOS,12,2024-02-19 00:00:00.000,250,17,2024,2
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,12,2024-02-19 00:00:00.000,3000,7,2024,2
5674,"CONJ SOQ FX11 90 CM PRETO C/ SUP ""U""",MONTADOS,12,2024-02-19 00:00:00.000,20,7,2024,2
7306,DISCO PEQ AL 1 FURO COBRE,PINTURA,12,2024-02-19 00:00:00.000,0,1,2024,2
8405,COPO AL LINHA VISION COBRE F 10MM,PINTURA,12,2024-02-19 00:00:00.000,0,1,2024,2
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,32,2025-03-10 00:00:00.000,10453,30,2025,3
514,SOQUETE PORCELANA E27 FX11 CONICO,ELÉTRICO,38,2024-08-12 00:00:00.000,0,5,2024,8
10143,"CABO  FLEXÍVEL 0,50 MM² 750V 15CM PR",ELÉTRICO,76,2024-08-12 00:00:00.000,1218,15,2024,8
506,"PARAF AA CAB PAN PHIL 2,9X9,5 ZB",FIXAÇÃO,12,2025-03-12 00:00:00.000,3000,3,2025,3
516,LENTE SEXTAVADA C/TEXTURA,INJETADOS,36,2025-03-12 00:00:00.000,2500,12,2025,3
581,BOLA SEXTAVADA C/FURO PRETA,INJETADOS,6,2025-03-12 00:00:00.000,400,17,2025,3
583,BOLA SEXTAVADA S/FURO PRETA,INJETADOS,6,2025-03-12 00:00:00.000,800,12,2025,3
589,QUADRO INJ P/LANTER SEX PR,INJETADOS,6,2025-03-12 00:00:00.000,700,12,2025,3
798,CX SIMPLES MASTER 620x177x450 REF-8113,EMBALAGEM,"1,02",2025-03-12 00:00:00.000,40,10,2025,3
1384,CX PAP SIMPLES KRAFT REF 8113,EMBALAGEM,6,2025-03-12 00:00:00.000,200,7,2025,3
4590,TRIANGULO GRANDE PRETO P/ CORRENTE,INJETADOS,6,2025-03-12 00:00:00.000,330,12,2025,3
4761,CONJ DISCO INJ PRETO TEXT P/ LANT 340,MONTADOS,6,2025-03-12 00:00:00.000,1300,7,2025,3
6466,CONJ PENDENTE PRETO 8113,MONTADOS,6,2025-03-12 00:00:00.000,110,7,2025,3
569,TRAVESSA INJ PR,INJETADOS,80,2024-02-12 00:00:00.000,2000,12,2024,2
8563,DISCO INJ 1 FURO OURO VELHO TEXTURA,INJETADOS,80,2024-02-12 00:00:00.000,150,12,2024,2
8595,TRIANGULO PEQUENO OURO VELHO P/ CORREN,INJETADOS,80,2024-02-12 00:00:00.000,150,12,2024,2
8685,ELO INJETADO OURO VELHO P/ CORRENTE,INJETADOS,320,2024-02-12 00:00:00.000,488,17,2024,2
8803,NIPEL INJ OURO VELHO 35 MM C/ FURO 3MM,INJETADOS,80,2024-02-12 00:00:00.000,210,3,2024,2
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,4,2024-10-14 00:00:00.000,10453,30,2024,10
9513,BOLA INJ P/ LANTER SEX S/ F MARROM,INJETADOS,2,2024-10-14 00:00:00.000,118,12,2024,10
9514,CHAPEU INJ RED LIN MINESOTA MARROM,INJETADOS,2,2024-10-14 00:00:00.000,100,12,2024,10
9515,BRACO INJ ARANDE SEX MARROM,INJETADOS,2,2024-10-14 00:00:00.000,219,12,2024,10
2960,CONJ SOQ 26 CM PARAL PR S/ CHAPINHA,MONTADOS,2,2024-10-14 00:00:00.000,600,7,2024,10
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,2,2024-10-14 00:00:00.000,3000,7,2024,10
5554,LENTE INJ REDONDA  MINESSOTA,INJETADOS,2,2024-10-14 00:00:00.000,400,12,2024,10
7721,TRAVESSA INJ DUPLA 2 PARAF M4,MONTADOS,2,2024-10-14 00:00:00.000,1785,12,2024,10
9288,PORCA PASSANTE MARROM INJETADA,INJETADOS,4,2024-10-14 00:00:00.000,490,12,2024,10
9511,QUADRO INJ RED LIN MINESOTA MARROM,INJETADOS,2,2024-10-14 00:00:00.000,130,17,2024,10
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,10,2025-01-15 00:00:00.000,10453,30,2025,1
953,CONJ SOQ 40 CM PARALELO PR,MONTADOS,5,2025-01-15 00:00:00.000,400,7,2025,1
5549,CHAPEU INJ RED LIN MINESOTA PR,INJETADOS,5,2025-01-15 00:00:00.000,255,12,2025,1
5552,QUADRO INJ RED LIN MINESOTA PR,INJETADOS,5,2025-01-15 00:00:00.000,300,12,2025,1
5554,LENTE INJ REDONDA  MINESSOTA,INJETADOS,5,2025-01-15 00:00:00.000,400,12,2025,1
5709,PONTEIRA AL P/ POSTE 1 1/2 PRETA,PINTURA,5,2025-01-15 00:00:00.000,30,1,2025,1
10763,CONJ FUNDO C/ COPO 81090 PRETO,MONTADOS,8,2025-06-11 00:00:00.000,80,7,2025,6
8329,"BALIZADOR AL 1""1/2 X50MM PRETO",PINTURA,5,2025-01-15 00:00:00.000,30,10,2025,1
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,"0,08",2025-06-11 00:00:00.000,3000,7,2025,6
9894,LENTE INJ ARANDELA 15CM CRISTAL,INJETADOS,8,2025-06-11 00:00:00.000,120,12,2025,6
10131,GRADE ARANDELA 15CM ABERTA PRETO,INJETADOS,8,2025-06-11 00:00:00.000,83,12,2025,6
10133,"SACO PEBD LISO 23X34X0,08",EMBALAGEM,8,2025-06-11 00:00:00.000,1000,25,2025,6
10134,CX  MASTER  425X340X165 REF:351,EMBALAGEM,"0,6424",2025-06-11 00:00:00.000,23,7,2025,6
10366,TUBO CURVO 200MM DOBRA 90º X 266MM,ELABORAÇÃO AX(2),22,2024-08-28 00:00:00.000,100,7,2024,8
506,"PARAF AA CAB PAN PHIL 2,9X9,5 ZB",FIXAÇÃO,2,2024-04-11 00:00:00.000,3000,3,2024,4
1030,CX MASTER 604x362x383 REF:8114/ 8115,EMBALAGEM,"0,17",2024-04-11 00:00:00.000,30,7,2024,4
1385,CX PAP PARDA KRAFT REF 8114/ 8115,EMBALAGEM,1,2024-04-11 00:00:00.000,180,7,2024,4
7721,TRAVESSA INJ DUPLA 2 PARAF M4,MONTADOS,1,2024-04-11 00:00:00.000,1785,12,2024,4
8168,LENTE SEXTAVADA CRISTAL,INJETADOS,6,2024-04-11 00:00:00.000,3000,12,2024,4
9288,PORCA PASSANTE MARROM INJETADA,INJETADOS,2,2024-04-11 00:00:00.000,490,12,2024,4
1069,CX SIMPLES MASTER 460x432x295 REF:8237,EMBALAGEM,"0,625",2024-12-04 00:00:00.000,10,7,2024,12
1930,CX PAP SIMPLES KRAFT REF 8237,EMBALAGEM,5,2024-12-04 00:00:00.000,60,7,2024,12
8217,LAMINA POLICAR LINHA DAKOTA 244 TRANSPAR,INJETADOS,5,2024-12-04 00:00:00.000,80,10,2024,12
9712,COPO ARANDELA INJETADO BRANCO,INJETADOS,5,2024-12-04 00:00:00.000,255,12,2024,12
10341,CONJ SOQ 15 CM BRANCO,ELÉTRICO,5,2024-12-04 00:00:00.000,55,7,2024,12
9513,BOLA INJ P/ LANTER SEX S/ F MARROM,INJETADOS,1,2024-04-11 00:00:00.000,118,12,2024,4
9519,QUADRO INJ P/ LANTER SEX MARROM,INJETADOS,1,2024-04-11 00:00:00.000,200,12,2024,4
9532,CONJ ARANDELA 8115 MARROM,MONTADOS,1,2024-04-11 00:00:00.000,0,10,2024,4
9799,COPO ARANDELA INJETADO MARROM COM FURO,INJETADOS,1,2024-04-11 00:00:00.000,80,0,2024,4
597,FRENTE ARAND 237 INJ BR,INJETADOS,5,2024-12-04 00:00:00.000,10,12,2024,12
600,FUNDO ARAND 8237 INJ BR,INJETADOS,5,2024-12-04 00:00:00.000,5,12,2024,12
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,18,2024-02-02 00:00:00.000,10453,30,2024,2
6435,CX MASTER REF 8265-8268-8422/3,EMBALAGEM,"1,503",2024-02-02 00:00:00.000,55,10,2024,2
7119,CX PAP SIMPLES KRAFT REF: 8441,EMBALAGEM,9,2024-02-02 00:00:00.000,50,7,2024,2
8413,CONJ.8441 PRETO LENTE LEITOSA,INJETADOS,9,2024-02-02 00:00:00.000,48,12,2024,2
10342,CONJ SOQ 15 CM PRETO,MONTADOS,9,2024-02-02 00:00:00.000,600,7,2024,2
514,SOQUETE PORCELANA E27 FX11 CONICO,ELÉTRICO,12,2024-07-29 00:00:00.000,0,5,2024,7
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,12,2024-12-09 00:00:00.000,10453,30,2024,12
955,CONJ SOQ 90 CM PARALELO PR,MONTADOS,3,2024-12-09 00:00:00.000,200,7,2024,12
2546,CABECA AL PINT 120 PR LISO,PINTURA,3,2024-12-09 00:00:00.000,25,1,2024,12
2573,"BASE ALUMINIO 1""1/2X580MM PRETA",PINTURA,3,2024-12-09 00:00:00.000,50,1,2024,12
2583,"TUBO AL 1""1/2 X 580MM EST PR LISO",PINTURA,3,2024-12-09 00:00:00.000,50,1,2024,12
10737,CONJUNTO TUBO AL DOURADO 81053,PINTURA,1,2024-10-10 00:00:00.000,20,1,2024,10
506,"PARAF AA CAB PAN PHIL 2,9X9,5 ZB",FIXAÇÃO,6,2024-12-09 00:00:00.000,3000,3,2024,12
516,LENTE SEXTAVADA C/TEXTURA,INJETADOS,18,2024-12-09 00:00:00.000,2500,12,2024,12
583,BOLA SEXTAVADA S/FURO PRETA,INJETADOS,3,2024-12-09 00:00:00.000,800,12,2024,12
587,CHAPEU INJ P/ LANTER SEX PR,INJETADOS,3,2024-12-09 00:00:00.000,700,12,2024,12
589,QUADRO INJ P/LANTER SEX PR,INJETADOS,3,2024-12-09 00:00:00.000,700,12,2024,12
10469,COPO AL 45MM DOURADO,PINTURA,1,2024-10-10 00:00:00.000,35,1,2024,10
10472,DISC AL130X24X1  2 FUR+ FUR 20MM DOURADO,PINTURA,1,2024-10-10 00:00:00.000,30,7,2024,10
10473,PORCA AL USINA 1/2 ROSCA INT M10 DOURADO,PINTURA,1,2024-10-10 00:00:00.000,48,1,2024,10
10474,CUPULA CONICA 8X17X12 TECIDO CRU NATURAL,ABAJUR,1,2024-10-10 00:00:00.000,32,25,2024,10
10514,TUBO 160MM DOURADO ROSCA 1L  X 4MM,PINTURA,1,2024-10-10 00:00:00.000,0,10,2024,10
10522,BUCHA AL INTERNA 3/8  DOURADO,PINTURA,1,2024-10-10 00:00:00.000,0,4,2024,10
7437,PORCA ACO FOGAO M10 X 3 MM ZB,FIXAÇÃO,1,2024-10-10 00:00:00.000,200,3,2024,10
10143,"CABO  FLEXÍVEL 0,50 MM² 750V 15CM PR",ELÉTRICO,1,2024-10-10 00:00:00.000,1218,15,2024,10
10373,INTERRUPTOR LIGA/DESLIGA BRANCO,ELÉTRICO,1,2024-10-10 00:00:00.000,120,20,2024,10
